Movie_Id,Movie_Name,Similar_To
9102,Screamers,Beyond Bedlam
37667,Captives,Beyond Bedlam
12158,Vampire in Brooklyn,Beyond Bedlam
11980,The Prophecy,Beyond Bedlam
226229,Mirage,Nemesis 2 - Nebula
9271,Virtuosity,Nemesis 2 - Nebula
6950,Outbreak,Nemesis 2 - Nebula
8831,Timecop,Nemesis 2 - Nebula
288173,Hostile Intentions,Nemesis 2 - Nebula
47260,Caught,Nemesis 2 - Nebula
193,Star Trek: Generations,Nemesis 2 - Nebula
10061,Escape from L.A.,Nemesis 2 - Nebula
9091,Sudden Death,Nemesis 2 - Nebula
12665,Powder,Nemesis 2 - Nebula
9058,Only You,Nina Takes a Lover
8391,When Night Is Falling,Nina Takes a Lover
83718,What Happened Was...,Nina Takes a Lover
124460,Country Life,Nina Takes a Lover
18620,Go Fish,Nina Takes a Lover
124304,De eso no se habla,Nina Takes a Lover
124619,Lotto Land,Nina Takes a Lover
18069,8 Seconds,Nina Takes a Lover
16771,Barcelona,Nina Takes a Lover
57834,Blue Sky,Nina Takes a Lover
281,Strange Days,Natural Born Killers
507,Killing Zoe,Natural Born Killers
28732,Fall Time,Natural Born Killers
10731,The Client,Natural Born Killers
629,The Usual Suspects,Natural Born Killers
2088,Romeo Is Bleeding,Natural Born Killers
26203,Blink,Natural Born Killers
22479,Kansas City,Natural Born Killers
29973,Cobb,Natural Born Killers
27768,Some Folks Call It a Sling Blade,Natural Born Killers
63020,The Perez Family,Only You
83718,What Happened Was...,Only You
12280,The Paper,Only You
9089,Home for the Holidays,Only You
131957,Nina Takes a Lover,Only You
16771,Barcelona,Only You
47507,Métisse,Only You
28628,Stonewall,Only You
68274,Moonlight and Valentino,Only You
50463,The Favor,Only You
713,The Piano,Once Were Warriors
124619,Lotto Land,Once Were Warriors
117730,Etz Hadomim Tafus,Once Were Warriors
114089,Bye-Bye,Once Were Warriors
159185,Pao Da Shuang Deng,Once Were Warriors
31546,American Buffalo,Once Were Warriors
11985,愛情萬歲,Once Were Warriors
51352,Anne Frank Remembered,Once Were Warriors
47867,Gordy,Once Were Warriors
29973,Cobb,Once Were Warriors
83718,What Happened Was...,Poison Ivy II: Lily
10543,Fear,Poison Ivy II: Lily
85247,Killer,Poison Ivy II: Lily
37667,Captives,Poison Ivy II: Lily
27768,Some Folks Call It a Sling Blade,Poison Ivy II: Lily
8391,When Night Is Falling,Poison Ivy II: Lily
124460,Country Life,Poison Ivy II: Lily
9095,Mary Reilly,Poison Ivy II: Lily
10497,Bitter Moon,Poison Ivy II: Lily
8984,Disclosure,Poison Ivy II: Lily
288173,Hostile Intentions,Outbreak
47260,Caught,Outbreak
12665,Powder,Outbreak
10412,Romper Stomper,Outbreak
25557,The Puppet Masters,Outbreak
117164,Guardian Angel,Outbreak
28732,Fall Time,Outbreak
340210,Condition Red,Outbreak
31546,American Buffalo,Outbreak
9386,In the Line of Fire,Outbreak
11062,City Hall,Léon
28732,Fall Time,Léon
8438,Murder in the First,Léon
2088,Romeo Is Bleeding,Léon
26203,Blink,Léon
22479,Kansas City,Léon
27768,Some Folks Call It a Sling Blade,Léon
68806,La scorta,Léon
8512,Devil in a Blue Dress,Léon
6071,Kiss of Death,Léon
9058,Only You,The Perez Family
83718,What Happened Was...,The Perez Family
16771,Barcelona,The Perez Family
47507,Métisse,The Perez Family
28628,Stonewall,The Perez Family
68274,Moonlight and Valentino,The Perez Family
50463,The Favor,The Perez Family
10635,Threesome,The Perez Family
161070,August,The Perez Family
41007,A Month by the Lake,The Perez Family
278939,Girl in the Cadillac,A Pyromaniac's Love Story
83718,What Happened Was...,A Pyromaniac's Love Story
16771,Barcelona,A Pyromaniac's Love Story
47507,Métisse,A Pyromaniac's Love Story
28628,Stonewall,A Pyromaniac's Love Story
68274,Moonlight and Valentino,A Pyromaniac's Love Story
63020,The Perez Family,A Pyromaniac's Love Story
50463,The Favor,A Pyromaniac's Love Story
25440,Widows' Peak,A Pyromaniac's Love Story
10635,Threesome,A Pyromaniac's Love Story
5,Four Rooms,Pulp Fiction
11980,The Prophecy,Pulp Fiction
6071,Kiss of Death,Pulp Fiction
44535,Somebody to Love,Pulp Fiction
8068,Desperado,Pulp Fiction
22479,Kansas City,Pulp Fiction
755,From Dusk Till Dawn,Pulp Fiction
12241,Curdled,Pulp Fiction
2086,Nick of Time,Pulp Fiction
507,Killing Zoe,Pulp Fiction
15765,What's Love Got to Do with It,Panther
124619,Lotto Land,Panther
117730,Etz Hadomim Tafus,Panther
114089,Bye-Bye,Panther
12158,Vampire in Brooklyn,Panther
92769,Relative Fear,Panther
22067,Jason's Lyric,Panther
31357,Waiting to Exhale,Panther
159185,Pao Da Shuang Deng,Panther
9909,Dangerous Minds,Panther
10451,飲食男女,Pushing Hands
83718,What Happened Was...,Pushing Hands
44281,Asfour Stah,Pushing Hands
32622,Angela,Pushing Hands
58372,Reckless,Pushing Hands
124613,Brothers in Trouble,Pushing Hands
124619,Lotto Land,Pushing Hands
52856,Unstrung Heroes,Pushing Hands
9382,Boys on the Side,Pushing Hands
161495,Roommates,Pushing Hands
8391,When Night Is Falling,Priest
83718,What Happened Was...,Priest
124460,Country Life,Priest
131957,Nina Takes a Lover,Priest
18620,Go Fish,Priest
124304,De eso no se habla,Priest
38884,Land and Freedom,Priest
124619,Lotto Land,Priest
4584,Sense and Sensibility,Priest
18069,8 Seconds,Priest
44465,The Rich Man's Wife,Quiz Show
2045,Unforgettable,Quiz Show
249882,Gospa,Quiz Show
10954,Farinelli,Quiz Show
124619,Lotto Land,Quiz Show
58985,Grace of My Heart,Quiz Show
52856,Unstrung Heroes,Quiz Show
161495,Roommates,Quiz Show
16771,Barcelona,Quiz Show
23449,Celtic Pride,Quiz Show
10954,Farinelli,Picture Bride
124619,Lotto Land,Picture Bride
139405,Across the Sea of Time,Picture Bride
33367,Harem,Picture Bride
37345,Princess Caraboo,Picture Bride
117730,Etz Hadomim Tafus,Picture Bride
114089,Bye-Bye,Picture Bride
10533,The Scarlet Letter,Picture Bride
1689,Little Buddha,Picture Bride
47018,Carrington,Picture Bride
52873,Ma saison préférée,La Reine Margot
11101,Stalingrad,La Reine Margot
10954,Farinelli,La Reine Margot
124619,Lotto Land,La Reine Margot
44103,Daens,La Reine Margot
139405,Across the Sea of Time,La Reine Margot
30304,Picture Bride,La Reine Margot
33367,Harem,La Reine Margot
37345,Princess Caraboo,La Reine Margot
117730,Etz Hadomim Tafus,La Reine Margot
22317,Lightning Jack,The Quick and the Dead
35588,Geronimo: An American Legend,The Quick and the Dead
10412,Romper Stomper,The Quick and the Dead
26261,Cops & Robbersons,The Quick and the Dead
12160,Wyatt Earp,The Quick and the Dead
34170,Larger Than Life,The Quick and the Dead
65796,Wild Bill,The Quick and the Dead
22613,The Outlaw,The Quick and the Dead
35115,"Davy Crockett, King of the Wild Frontier",The Quick and the Dead
2636,The Specialist,The Quick and the Dead
47907,The Spitfire Grill,Roommates
83718,What Happened Was...,Roommates
44281,Asfour Stah,Roommates
32622,Angela,Roommates
58372,Reckless,Roommates
124613,Brothers in Trouble,Roommates
124619,Lotto Land,Roommates
48287,The Baby-Sitters Club,Roommates
52856,Unstrung Heroes,Roommates
9382,Boys on the Side,Roommates
695,Short Cuts,Prêt-à-Porter
89333,Catwalk,Prêt-à-Porter
68445,Á köldum klaka,Prêt-à-Porter
63564,The Last of the High Kings,Prêt-à-Porter
17961,L'Enfer,Prêt-à-Porter
37345,Princess Caraboo,Prêt-à-Porter
110513,Girls Town,Prêt-à-Porter
22479,Kansas City,Prêt-à-Porter
44705,Twelfth Night,Prêt-à-Porter
47502,Faithful,Prêt-à-Porter
108,Trois couleurs : Bleu,Trois couleurs : Rouge
109,Trois couleurs : Blanc,Trois couleurs : Rouge
43634,Boys,Trois couleurs : Rouge
37667,Captives,Trois couleurs : Rouge
8391,When Night Is Falling,Trois couleurs : Rouge
83718,What Happened Was...,Trois couleurs : Rouge
124460,Country Life,Trois couleurs : Rouge
12652,Nelly & Monsieur Arnaud,Trois couleurs : Rouge
8984,Disclosure,Trois couleurs : Rouge
18551,Flesh and Bone,Trois couleurs : Rouge
110,Trois couleurs : Rouge,Trois couleurs : Bleu
109,Trois couleurs : Blanc,Trois couleurs : Bleu
20967,Thirty Two Short Films About Glenn Gould,Trois couleurs : Bleu
54850,Loaded,Trois couleurs : Bleu
124619,Lotto Land,Trois couleurs : Bleu
66634,Dingo,Trois couleurs : Bleu
99040,Le confessionnal,Trois couleurs : Bleu
43634,Boys,Trois couleurs : Bleu
22588,Radioland Murders,Trois couleurs : Bleu
37345,Princess Caraboo,Trois couleurs : Bleu
110,Trois couleurs : Rouge,Trois couleurs : Blanc
108,Trois couleurs : Bleu,Trois couleurs : Blanc
37345,Princess Caraboo,Trois couleurs : Blanc
83718,What Happened Was...,Trois couleurs : Blanc
44281,Asfour Stah,Trois couleurs : Blanc
32622,Angela,Trois couleurs : Blanc
58372,Reckless,Trois couleurs : Blanc
54850,Loaded,Trois couleurs : Blanc
124613,Brothers in Trouble,Trois couleurs : Blanc
124619,Lotto Land,Trois couleurs : Blanc
124619,Lotto Land,Pao Da Shuang Deng
117730,Etz Hadomim Tafus,Pao Da Shuang Deng
114089,Bye-Bye,Pao Da Shuang Deng
31546,American Buffalo,Pao Da Shuang Deng
11985,愛情萬歲,Pao Da Shuang Deng
51352,Anne Frank Remembered,Pao Da Shuang Deng
47867,Gordy,Pao Da Shuang Deng
29973,Cobb,Pao Da Shuang Deng
27768,Some Folks Call It a Sling Blade,Pao Da Shuang Deng
131232,Due Amici,Pao Da Shuang Deng
532,A Close Shave,Rent-a-Kid
52856,Unstrung Heroes,Rent-a-Kid
11511,Kazaam,Rent-a-Kid
24795,Angels in the Outfield,Rent-a-Kid
36929,Big Bully,Rent-a-Kid
11907,Keiner liebt mich,Rent-a-Kid
41579,Getting Even with Dad,Rent-a-Kid
42580,Life With Mikey,Rent-a-Kid
31504,Little Big League,Rent-a-Kid
11479,Un indien dans la ville,Rent-a-Kid
124619,Lotto Land,Relative Fear
34996,The Addiction,Relative Fear
11655,Cronos,Relative Fear
117730,Etz Hadomim Tafus,Relative Fear
114089,Bye-Bye,Relative Fear
31417,Les Yeux sans visage,Relative Fear
41478,Panther,Relative Fear
83857,Windows,Relative Fear
9095,Mary Reilly,Relative Fear
159185,Pao Da Shuang Deng,Relative Fear
83718,What Happened Was...,Stuart Saves His Family
44281,Asfour Stah,Stuart Saves His Family
12656,Feeling Minnesota,Stuart Saves His Family
32622,Angela,Stuart Saves His Family
58372,Reckless,Stuart Saves His Family
131957,Nina Takes a Lover,Stuart Saves His Family
124613,Brothers in Trouble,Stuart Saves His Family
124619,Lotto Land,Stuart Saves His Family
52856,Unstrung Heroes,Stuart Saves His Family
9382,Boys on the Side,Stuart Saves His Family
43475,Gumby: The Movie,The Swan Princess
19042,All Dogs Go to Heaven 2,The Swan Princess
18242,The Secret Adventures of Tom Thumb,The Swan Princess
532,A Close Shave,The Swan Princess
40651,"Institute Benjamenta, or This Dream People Call Human Life",The Swan Princess
10714,The Jungle Book,The Swan Princess
29682,So Dear to My Heart,The Swan Princess
81310,Winnie the Pooh and the Blustery Day,The Swan Princess
15128,Speechless,The Swan Princess
26261,Cops & Robbersons,The Swan Princess
47867,Gordy,The Secret of Roan Inish
43475,Gumby: The Movie,The Secret of Roan Inish
125587,Nothing Personal,The Secret of Roan Inish
11236,The Secret Garden,The Secret of Roan Inish
19101,A Little Princess,The Secret of Roan Inish
10510,Miracle on 34th Street,The Secret of Roan Inish
11395,The Santa Clause,The Secret of Roan Inish
40628,Two Bits,The Secret of Roan Inish
46785,بادکنک سفید,The Secret of Roan Inish
58372,Reckless,The Secret of Roan Inish
109478,Power 98,The Specialist
2087,The Getaway,The Specialist
226229,Mirage,The Specialist
9350,Cliffhanger,The Specialist
288173,Hostile Intentions,The Specialist
47260,Caught,The Specialist
9691,Assassins,The Specialist
11228,Daylight,The Specialist
9091,Sudden Death,The Specialist
10412,Romper Stomper,The Specialist
10061,Escape from L.A.,Stargate
9070,Mighty Morphin Power Rangers: The Movie,Stargate
602,Independence Day,Stargate
193,Star Trek: Generations,Stargate
9091,Sudden Death,Stargate
30765,The Amazing Panda Adventure,Stargate
2320,Executive Decision,Stargate
28732,Fall Time,Stargate
45325,Tom and Huck,Stargate
4954,Drop Zone,Stargate
47867,Gordy,The Santa Clause
58372,Reckless,The Santa Clause
52856,Unstrung Heroes,The Santa Clause
11511,Kazaam,The Santa Clause
11907,Keiner liebt mich,The Santa Clause
42580,Life With Mikey,The Santa Clause
11479,Un indien dans la ville,The Santa Clause
14334,The Secret of Roan Inish,The Santa Clause
10635,Threesome,The Santa Clause
38223,Harriet the Spy,The Santa Clause
11929,Dolores Claiborne,The Shawshank Redemption
29973,Cobb,The Shawshank Redemption
9625,The Glimmer Man,The Shawshank Redemption
124619,Lotto Land,The Shawshank Redemption
1592,Primal Fear,The Shawshank Redemption
37557,摇啊摇，摇到外婆桥,The Shawshank Redemption
410921,Nothing to Lose,The Shawshank Redemption
275,Fargo,The Shawshank Redemption
629,The Usual Suspects,The Shawshank Redemption
2088,Romeo Is Bleeding,The Shawshank Redemption
627,Trainspotting,Shallow Grave
28121,A Thin Line Between Love and Hate,Shallow Grave
28732,Fall Time,Shallow Grave
37144,True Crime,Shallow Grave
40480,Bad Company,Shallow Grave
17585,Surviving the Game,Shallow Grave
37667,Captives,Shallow Grave
26203,Blink,Shallow Grave
22479,Kansas City,Shallow Grave
33542,紅番區,Shallow Grave
27768,Some Folks Call It a Sling Blade,Suture
83718,What Happened Was...,Suture
291731,Homage,Suture
54850,Loaded,Suture
124619,Lotto Land,Suture
99040,Le confessionnal,Suture
288173,Hostile Intentions,Suture
47260,Caught,Suture
12665,Powder,Suture
11062,City Hall,Suture
83718,What Happened Was...,Fresa y chocolate
44281,Asfour Stah,Fresa y chocolate
32622,Angela,Fresa y chocolate
58372,Reckless,Fresa y chocolate
124613,Brothers in Trouble,Fresa y chocolate
124619,Lotto Land,Fresa y chocolate
52856,Unstrung Heroes,Fresa y chocolate
9382,Boys on the Side,Fresa y chocolate
161495,Roommates,Fresa y chocolate
2759,"The Adventures of Priscilla, Queen of the Desert",Fresa y chocolate
62488,Destiny Turns on the Radio,Swimming with Sharks
629,The Usual Suspects,Swimming with Sharks
41579,Getting Even with Dad,Swimming with Sharks
28121,A Thin Line Between Love and Hate,Swimming with Sharks
18713,The Jerky Boys,Swimming with Sharks
38129,Martin Lawrence: You So Crazy,Swimming with Sharks
33542,紅番區,Swimming with Sharks
10909,Kalifornia,Swimming with Sharks
10872,The Ref,Swimming with Sharks
47502,Faithful,Swimming with Sharks
83718,What Happened Was...,The Sum of Us
16771,Barcelona,The Sum of Us
47507,Métisse,The Sum of Us
28628,Stonewall,The Sum of Us
68274,Moonlight and Valentino,The Sum of Us
63020,The Perez Family,The Sum of Us
50463,The Favor,The Sum of Us
10635,Threesome,The Sum of Us
161070,August,The Sum of Us
41007,A Month by the Lake,The Sum of Us
18414,Kids in the Hall: Brain Candy,Senior Trip
38129,Martin Lawrence: You So Crazy,Senior Trip
349394,À la mode,Senior Trip
23637,Io speriamo che me la cavo,Senior Trip
532,A Close Shave,Senior Trip
25739,L'associé,Senior Trip
31643,Jimmy Hollywood,Senior Trip
12121,Made in America,Senior Trip
83718,What Happened Was...,Senior Trip
31911,Mr. Wonderful,Senior Trip
37557,摇啊摇，摇到外婆桥,活着
73067,Frankie Starlight,活着
81949,Un été inoubliable,活着
27098,Lust och fägring stor,活着
22649,A Farewell to Arms,活着
56077,Talk of Angels,活着
8391,When Night Is Falling,活着
83718,What Happened Was...,活着
124460,Country Life,活着
124645,Two Deaths,活着
11511,Kazaam,Tank Girl
43475,Gumby: The Movie,Tank Girl
854,The Mask,Tank Girl
37108,A Kid in King Arthur's Court,Tank Girl
8011,Highlander III: The Sorcerer,Tank Girl
8850,The Shadow,Tank Girl
26441,The Big Green,Tank Girl
9070,Mighty Morphin Power Rangers: The Movie,Tank Girl
58372,Reckless,Tank Girl
12475,In the Army Now,Tank Girl
9431,Bordello of Blood,Tales from the Crypt: Demon Knight
83718,What Happened Was...,Tales from the Crypt: Demon Knight
10723,Bulletproof,Tales from the Crypt: Demon Knight
54285,삼공일 삼공이,Tales from the Crypt: Demon Knight
34574,Nadja,Tales from the Crypt: Demon Knight
11655,Cronos,Tales from the Crypt: Demon Knight
28121,A Thin Line Between Love and Hate,Tales from the Crypt: Demon Knight
25440,Widows' Peak,Tales from the Crypt: Demon Knight
9058,Only You,Tales from the Crypt: Demon Knight
38129,Martin Lawrence: You So Crazy,Tales from the Crypt: Demon Knight
9091,Sudden Death,Star Trek: Generations
28732,Fall Time,Star Trek: Generations
4954,Drop Zone,Star Trek: Generations
17585,Surviving the Game,Star Trek: Generations
10061,Escape from L.A.,Star Trek: Generations
63105,Nemesis 2 - Nebula,Star Trek: Generations
8987,The River Wild,Star Trek: Generations
45549,Shopping,Star Trek: Generations
10329,Congo,Star Trek: Generations
226229,Mirage,Star Trek: Generations
20239,Fear of a Black Hat,Tales from the Hood
54285,삼공일 삼공이,Tales from the Hood
34574,Nadja,Tales from the Hood
11655,Cronos,Tales from the Hood
28121,A Thin Line Between Love and Hate,Tales from the Hood
28732,Fall Time,Tales from the Hood
37144,True Crime,Tales from the Hood
40507,Original Gangstas,Tales from the Hood
40480,Bad Company,Tales from the Hood
17585,Surviving the Game,Tales from the Hood
261246,Century,Tom & Viv
8391,When Night Is Falling,Tom & Viv
83718,What Happened Was...,Tom & Viv
124460,Country Life,Tom & Viv
131957,Nina Takes a Lover,Tom & Viv
18620,Go Fish,Tom & Viv
124304,De eso no se habla,Tom & Viv
124619,Lotto Land,Tom & Viv
18069,8 Seconds,Tom & Viv
16771,Barcelona,Tom & Viv
2654,In the Mouth of Madness,Village of the Damned
4722,Body Snatchers,Village of the Damned
54285,삼공일 삼공이,Village of the Damned
25557,The Puppet Masters,Village of the Damned
34574,Nadja,Village of the Damned
193,Star Trek: Generations,Village of the Damned
10061,Escape from L.A.,Village of the Damned
12665,Powder,Village of the Damned
11655,Cronos,Village of the Damned
8766,Hellraiser: Bloodline,Village of the Damned
13997,Black Sheep,Tommy Boy
9612,Coneheads,Tommy Boy
23449,Celtic Pride,Tommy Boy
25697,Getting Away with Murder,Tommy Boy
38129,Martin Lawrence: You So Crazy,Tommy Boy
46094,The Air Up There,Tommy Boy
12656,Feeling Minnesota,Tommy Boy
9099,Sgt. Bilko,Tommy Boy
12606,A Very Brady Sequel,Tommy Boy
13595,Airheads,Tommy Boy
49963,Walking and Talking,Vanya on 42nd Street
8391,When Night Is Falling,Vanya on 42nd Street
83718,What Happened Was...,Vanya on 42nd Street
124460,Country Life,Vanya on 42nd Street
9603,Clueless,Vanya on 42nd Street
131957,Nina Takes a Lover,Vanya on 42nd Street
18620,Go Fish,Vanya on 42nd Street
